tweet,label1,label2,label3,finalLabel,sector
"@SaudiMOH هذا الي يصير لما تخلون مستشفى مثل مستشفى الحمادي بعطي لقاح من غير موعد، مافي تباعد،. مافي احترام، مافي تنظيم،.... استغفر الله العظيم  https://t.co/OC1yb6XLfo",-1,-1,-1,-1,private
@SaudiMOH ياوزارة الصحة الكرام ماهذة الفوضي في مستشفي الحمادي السويدي ؟؟؟ عدم مبالاة في المرضي المنومين بسبب كورونا !!! أليس الدوله تدفع كل التكاليف مع ذلك المستشفي في عالم اخر لا يوجد أدني اهتمام بالمرضي للأسف @alhammadi_hosp  نتمني منكم لفته حازمة تجاه المستشفي هناك,-1,-1,-1,-1,private
@SaudiMOH حجزت موعد الي اليوم في مستشفى الحمادي السويدي لاخذ للقاح  وعند وصولي الي المستشفى لاخذ القاح اخبرني احد الموضفين انه لا يوجد لقاح ويجب علي اعاده الموعد,-1,-1,-1,-1,private
@ALHAMMADI_HOSP   هذا اسوأ مافي مستشفى الحمادي  معاناة وانتظار المرضى أكثر من ساعة   تنظيم سيئ  هل يعقل فقط 3 غرف لسحب الدم  عدد الانتظار يفوق 20 مريض والرقم في ازدياد  استفيدو من طريقة مختبر@HMG  https://t.co/sxGzweskc8,-1,-1,-1,-1,private
@fadelrowaie بصراحة حصلت معي في مستشفي الحمادي رفض طبيب العظام إجراء عمليةبحجة عدم الجاهزية حيث كان ولدي يعاني من كسر في عظمة عنق الفخد نتيجة حادث سيارة مع العلم انه كلما تأخر إجراء العملية كانت فرصة إلتئام العنق ضعيفة وقد يخاطر بحياة المريض نتيجة النزيف في شريان الفخذ,-1,-1,-1,-1,private
@ALHAMMADI_HOSP توحيد رقم مركز المواعد ما جاب نتيجة اكتر من نصف ساعة و لا أحد يرد على الرقم 4977777 !!!,-1,-1,-1,-1,private
@ALHAMMADI_HOSP والله من المخجل مستشفى قديم وعريق وكادر طبي مميز وخدمات المستشفى صفر للاسف لايوجد مدير جودة ممتاز بالمستشفى اثبتم فشلكم مقارنة بالحبيب,-1,-1,-1,-1,private
@SaudiMOH ولدت زوجتي في مستشفى الحمادي حي النزهة فيصري ببكيج كامل شامل كل شئ وعند الخروج اتفاجأ بمبلغ كبير الى متى الاستغلال نداء الى وزير الصحة,-1,-1,-1,-1,private
@ALHAMMADI_HOSP السلام عليكم.... انا مراجع في المستشفى وطلبت فحص طبي لغرض استخراج رخصه سلاح وافادوني مستشفى الحمادي النزهه بوجود امكانيه ذلك وبعد أن دفعت ٥٠٠ ريال لغرض الفحص أخبروني انهم ما زالوا يحاولون ربط تفعيل استخدام نظام أفاده لارسال تقرير الفحص لوزاره الداخليه وحتى الساعه لم اجد اي تجاوب,-1,-1,-1,-1,private
ليس من المنطق ان يذهب متبرع بالدم وبعد استلام الاستمارات وإنهاء الفحوصات يقولوا الموعد الان انتهي لان الموعد الان أصبح 8:00 م لايوجد اي نظام او اي احترام للانسان #مستشفى_الحمادي,-1,-1,-1,-1,private
@ALHAMMADI_HOSP السلام عليكم ورحمة الله وبركات مسئولي مستشفيات الحمادي لقدقمت باخذ موعد لدى د محمد عوض اسنان قسم السويدي الساعة ٩:٤٠ صباحا ولم اتمكن من الدخول في الموعد المحدد وتم الانتظار لاكثر من الساعة ويوجد قبلي مرضي لديهم مواعيد مؤكدة هل اخذ الموعد ملزم للمريض والطبيب ام لا,-1,-1,-1,-1,private
@ALHAMMADI_HOSP غير متجاوبين انا متعطل بكمل ٧ ايام,-1,-1,-1,-1,private
@ALHAMMADI_HOSP التواصل معكم سيء جدا صارلي اسبوع احاول اتصل عشان نتيجة تحليل وماحد يرد! حتى برفع شكوى و قسم الشكاوى مايردون,-1,-1,-1,-1,private
@ALHAMMADI_HOSP اسوا مستشفى .. اذا مدير المستشفى  بليل نفسيته بطرف خشمه  وش نرجي من الموظفين,-1,-1,-1,-1,private
قريب لي تم فحصه في مستشفى الحمادي وكان يعاني من حراره وصلت ٣٨ + اسهال + ضيق نفس ليخرجه طبيب الطوارئ بتشخيص (نزله معويه) بدون أشعه ولا تحاليل !! توجه بعدها للحبيب وتم عمل المسحه لتخرج النتيجة إيجابية ! بعض الأطباء إلى أين ؟ #كورونا #وزارة_الصحة,-1,-1,-1,-1,private
عند الاتصال على العناية المركزة اتفاجأ بالسنترال تقول ان عندها تعليمات من اطباء العناية بعدم الرد ولابد ان ياتي الاهل في زمن الكورونا للسؤال فقط عن مريضهم ولايهم حملهم للفايروس وتعريض المريض للخطر تصرف غير مسؤول 💔 #مستشفى_الحمادي_السويدي,-1,-1,-1,-1,private
@ALHAMMADI_HOSP جد فرع السويد زفت مافي اي نظام عندي موعد من ساعه ونص وانا منطق وكل من هب ودب طق الباب ودخل سلامااااااات هذا مستشفى ولا وكاله بدون بواب مافي اي نظام هذه مو اول مره,-1,-1,-1,-1,private
@ALHAMMADI_HOSP صارلي يومين ادق عليكم عشان احجز موعد محد يرد ويفصل ؟!!!!,-1,-1,-1,-1,private
"@DrSafug دكتور عندي ملاحظه على مستشفى الحمادي بالسويدي .. اللي يعملون في استقبال الطوارئ البعض منهم يحتاج يتعلم مهارات التعامل مع المراجعين ، كما انك هناك موظفين شغلتهم السوالف ووو .. كثرة بدون فائدة .",-1,-1,-1,-1,private
@ALHAMMADI_HOSP  خدمه سيئه  مشكلتي اني راجعت الخميس الدكتوره لاني حاجز موعد ولما وصلت قالو بان الدكتوره عندها حاله طارئه  المفروض توصلني رساله انه تاجل الموعد هذا اللي تعودته منكم والشي الاهم لما راجعتها بعد يوم دفعت رسوم من جديد هذا استغلال وتلاعب بالعميل,-1,-1,-1,-1,private
مستشفى الحمادي شكرا لاهتمامك بس خمس رسايل على الجوال بنفس الصيغه في عشر دقايق ماكنكم كثرتو شوي؟ 🤨,-1,-1,-1,-1,private
@ALHAMMADI_HOSP كان لي تجربة وحيدة في قسم طوارئ النزهة اليوم .. وهي الاخيرة بإذن الله,-1,-1,-1,-1,private
@ALHAMMADI_HOSP هل يحق لموظف يعاملني كاني اعرف قوانين وانتهاء اوقات الدوام بعدم الرد وعند انتظار رده اشار لي باصبعه لورقه اقرا المكتوب عليها !! والنفسيه الشينه بالرد بالاستفسار عن المكتوب بالورقه المكتوبه باليد ومافيها اي توضيح !!  اتمنى انظر ف الموظفة باسرع وقت,-1,-1,-1,-1,private
@ALHAMMADI_HOSP عندي شكوى على أحد موظفيكم قليل أدب,-1,-1,-1,-1,private
@ALHAMMADI_HOSP   للأسف الشديد مستوى خدمات متدني جداونذير بالأسوأ .  محاولات اتصال دامت حوالي ٤٥ دقيقة فقط من اجل الاستفسار عن نتيجة فحص كورونا التي عملتها قبل ٢٤ ساعة وبالأخير أحد الموظفين لديكم يغلق الخط في وجهي دون افادتي !!!   الى اين ؟؟,-1,-1,-1,-1,private
@ALHAMMADI_HOSP انتم متأكدين ان عندكم موظفين عالإستقبال ؟؟؟,-1,-1,-1,-1,private
@ALHAMMADI_HOSP  هناك صعوبه لحجز موعد بفرع النزهه  محد يرد ابدا  كلمني خاص بسرعه,-1,-1,-1,-1,private
@pharmacist_eman @_nowrah @almona2 والله ماظلمناهم لاكن الاهمال واضح معنا تعبنا ولا احد باشرنا او اسعفنا او عزلنا والى الان نعاني بنتي اكثر وحده تضررت ودخلتها مستشفي الحمادي بالتطلب واستفزعت بالمدير المناوب مع دعواتي له بكل خير لين دخلت وبنتي الثانية جاها انهيار تعني نفسيه متعبة وهي من,-1,-1,-1,-1,private
@ALHAMMADI_HOSP يعني طفل مولود  في ٢٠١٩ والموظفة ارتكبت خطأ وحطت ٢٠١٨ والاحوال عطونا شهادة ميلاد بالتاريخ الخطأ !! من يتحمل المسؤولية !!!؟,-1,-1,-1,-1,private
@ALHAMMADI_HOSP بصراحة ندمت اني خليت زوجتي تولد في مستشفى الحمادي لأنه أقرب مستشفى لي المولودة مالقت الرعاية المطلوبه وكانت تحتاج أخصائي جراحة مخ واعصاب ولا يوجد هذا التخصص في المستشفى ولم يتم نقلها إلى مستشفى آخر توفت الطفلة توفت وانا مطالب بمبلغ ٢٣ الف ما اقول الا حسبي الله ونعم الوكيل,-1,-1,-1,-1,private
مستشفي الحمادي الطواري زحمه بدون سبب يدخل المريض غرفة انتظار وينساه ساعه ساعت,-1,-1,-1,-1,private
@ALHAMMADI_HOSP اتصل على سبا الحمادي كل التحويلات فرع السويدي من نص ساعه ماحد يرد  تلفوناتكم خربانه والا شنو ؟,-1,-1,-1,-1,private
@ALHAMMADI_HOSP اجريت مسحه الفحص قبل 13 يوم ولم يتم الرد عن النتيجه الى الان ؟؟؟,-1,-1,-1,-1,private
@ALHAMMADI_HOSP  الان جت الموافقه من التعاونيه على ان تعطيني علاج ل ٣ شهور ولا زال ادارة مستشفى الحمادي بالعليا يرفضون ذالك لاتقول شي لاتعلمه اذا لاتعلم قل لا اعلم اما تقول ان التامين لايقبل وهو يقبل فانت كذاب ارجو من الاداره العامه للحمادي النظر في هذا الموضوح,-1,-1,-1,-1,private
@ALHAMMADI_HOSP خدمه سيئه,-1,-1,-1,-1,private
@ALHAMMADI_HOSP صار لي شهر اتصل على المستشفى ما حد يرد . كل ما تجي موسيقى الانتظار يتقفل في وجهي .,-1,-1,-1,-1,private
"في #مستشفى_الحمادي حي النزهة موعدي ٩،٣٠ واكثر من ٢٥ دقيقة انتظار حضور الطبيب لعيادته وإلى الآن لم يحضر منتهى اللامبالاة حسبي الله ونعم الوكيل.",-1,-1,-1,-1,private
